Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Nitrososphaeraceae,0.057118378,0.072290447,0.070041411,0.079251749,0.045373411,0.099314579,0.136798515,0.096779951,0.133014422,0.090247037,0.115771812,0.169070398,0.133264315,0.095816079,0.095744681,0.062544624,0.03416393,0.059760103,0.097993717,0.089390261,0.092424675,0.117021277,0.109131801,0.180851064,0.099600171,0.081357989,0.138262173,0.109274597,0.12041268,0.103312866,0.069113237,0.1549336,0.045159217,0.048657718,0.095137798,0.108632015,0.115736113,0.095708982,0.080144224,0.057832358,0.085142082,0.073754105,0.080429816,0.141367985,0.1056333,0.107632443,0.063472797,0.059688705,0.080822505,0.066078823,0.113094388,0.084428102,0.066471512,0.116021705,0.023704127,0.098814794,0.153148651,0.218727688,0.211659289,0.094995002,0.073539911,0.034556619,0.076217335,0.047765243,0.039840069,0.080144224,0.065364844,0.130908182,0.093281451,0.108667714,0.116628588,0.110845352,0.138155076,0.160681137,0.097065543,0.128587748,0.08275025,0.095923176,0.068220763,0.049942882,0.081215193,0.060795373,0.092460374,0.06479366,0.051085249,0.070505498,0.105811795,0.082464658,0.076431529,0.094173925,0.073682707,0.10245609,0.05879623,0.034949307,0.04683707,0.035020705,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;
Isosphaeraceae,0.016135942,0.025060688,0.010138512,0.016064544,0.025167785,0.013172926,0.013315722,0.010245609,0.012387548,0.011495074,0.010638298,0.005961731,0.011530773,0.012280451,0.014600885,0.003891189,0.001820648,0.008924747,0.012244752,0.008567757,0.011030987,0.008674854,0.006175925,0.003998286,0.00810367,0.00667571,0.005069256,0.02041982,0.008424961,0.006497215,0.010281308,0.011530773,0.010459803,0.009531629,0.020598315,0.013994003,0.01128088,0.006497215,0.006283022,0.003891189,0.008246466,0.002141939,0.008781951,0.030701128,0.004962159,0.008889048,0.021954876,0.032807368,0.016992717,0.01831358,0.015529059,0.016671427,0.014707982,0.011994859,0.003427103,0.025060688,0.015957447,0.015671855,0.010888191,0.013208625,0.025881765,0.006640011,0.027274025,0.005854634,0.004176781,0.019598743,0.013101528,0.019241754,0.037591032,0.016421534,0.023632729,0.010245609,0.013172926,0.012351849,0.014172498,0.016492932,0.021919177,0.016814222,0.028344995,0.015814651,0.034378124,0.038554905,0.020883907,0.024275311,0.015457661,0.01374411,0.011459375,0.01128088,0.01160217,0.009674425,0.01195916,0.022990147,0.017421105,0.007139797,0.014743681,0.008353563,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;
Nocardioidaceae,0.022847351,0.0141011,0.025738969,0.027845209,0.03027274,0.023846923,0.018920463,0.01831358,0.018420677,0.025810367,0.020848208,0.018384978,0.016992717,0.017992289,0.017849493,0.034806511,0.023989719,0.028559189,0.018920463,0.022061973,0.014850778,0.016600029,0.013815508,0.015064972,0.01688562,0.025274882,0.015243467,0.017706697,0.017314008,0.025524775,0.024025418,0.017742396,0.03062973,0.029951449,0.015064972,0.02149079,0.021098101,0.016350136,0.019313152,0.020277024,0.023561331,0.023668428,0.018706269,0.016028845,0.022668856,0.02184778,0.024418107,0.022490361,0.018884764,0.032914465,0.019277453,0.027988005,0.032843067,0.0281665,0.026203056,0.018384978,0.017099814,0.019955733,0.014279594,0.029308868,0.027024133,0.02745252,0.027845209,0.035698986,0.026631444,0.020205626,0.015029273,0.031308011,0.024132515,0.026524347,0.015957447,0.021669285,0.021526489,0.021026703,0.019063259,0.02359703,0.024739397,0.022418963,0.022240468,0.02431101,0.013422819,0.026917036,0.015172069,0.018884764,0.020562616,0.018170784,0.01795659,0.023846923,0.017314008,0.021919177,0.021597887,0.024168214,0.024096816,0.014565186,0.018170784,0.018991861,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;
Xanthobacteraceae,0.014993574,0.011852063,0.020384121,0.018492075,0.024239612,0.025096387,0.024775096,0.023704127,0.023775525,0.022311866,0.022383264,0.018634871,0.016992717,0.019420248,0.014743681,0.023775525,0.024239612,0.016135942,0.019670141,0.021312295,0.020027131,0.024346709,0.022918749,0.021383693,0.025239183,0.023311438,0.022061973,0.025810367,0.017028416,0.021990575,0.018063687,0.014993574,0.017742396,0.019313152,0.021098101,0.018991861,0.02606026,0.018456376,0.019848636,0.027666714,0.034306726,0.026203056,0.024810795,0.017992289,0.018135085,0.022740254,0.017492503,0.014993574,0.016742825,0.014636584,0.017421105,0.014957875,0.017421105,0.015029273,0.020241325,0.018849065,0.020741111,0.018849065,0.02252606,0.020955305,0.012923033,0.025846066,0.016278738,0.024096816,0.033378552,0.018420677,0.015243467,0.015993146,0.014707982,0.022775953,0.020027131,0.02041982,0.021026703,0.020205626,0.022311866,0.020027131,0.009531629,0.015743253,0.01338712,0.015314865,0.015707554,0.013315722,0.018277881,0.009103241,0.017813794,0.023025846,0.027381122,0.026095959,0.017492503,0.021883479,0.025203484,0.015636156,0.013422819,0.024489504,0.016849921,0.018777667,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;
Planococcaceae,0.010709696,0.013637013,0.006818506,0.008353563,0.010459803,0.012173354,0.014815079,0.016492932,0.012780237,0.015993146,0.011316579,0.013779809,0.011066686,0.01160217,0.011209482,0.014993574,0.026667143,0.028666286,0.010459803,0.015743253,0.0105669,0.012923033,0.019277453,0.018099386,0.013779809,0.019420248,0.015457661,0.016921319,0.01128088,0.01374411,0.021062402,0.014243895,0.013779809,0.016957018,0.009246037,0.012209053,0.014957875,0.011852063,0.011887762,0.0211338,0.012815936,0.011673568,0.010745395,0.007568185,0.014065401,0.016064544,0.011459375,0.007960874,0.00913894,0.010352706,0.008674854,0.014600885,0.01549336,0.01374411,0.012780237,0.018027988,0.009460231,0.010781094,0.00846066,0.012458946,0.010602599,0.01477938,0.010709696,0.013815508,0.018135085,0.027523918,0.008210767,0.011495074,0.00913894,0.013672712,0.006854205,0.01620734,0.012637441,0.010531201,0.012566043,0.0141011,0.009031843,0.009888619,0.009103241,0.017064115,0.01020991,0.015921748,0.009710124,0.014315293,0.013137227,0.01303013,0.011316579,0.020205626,0.011209482,0.010959589,0.010424104,0.012280451,0.010317007,0.006854205,0.008996145,0.011744966,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;
Pseudonocardiaceae,0.016064544,0.017742396,0.018920463,0.017813794,0.017528202,0.017421105,0.017206911,0.015100671,0.017635299,0.018527774,0.017349707,0.01585035,0.015707554,0.014815079,0.016671427,0.016849921,0.018384978,0.01970584,0.016028845,0.016635728,0.014029702,0.014672283,0.015564758,0.012994431,0.015029273,0.010781094,0.013851207,0.017492503,0.01656433,0.019920034,0.016957018,0.014136799,0.02041982,0.020705412,0.013958304,0.0175996,0.017135513,0.015529059,0.019384549,0.015993146,0.010531201,0.019741539,0.015707554,0.014386691,0.021026703,0.017778095,0.020169927,0.015600457,0.015064972,0.017885192,0.016064544,0.027988005,0.019598743,0.01688562,0.019206055,0.015778952,0.014136799,0.015350564,0.01549336,0.023097244,0.018599172,0.022811652,0.023882622,0.021633586,0.024203913,0.018599172,0.014493788,0.022026274,0.016243039,0.016814222,0.014993574,0.016278738,0.016957018,0.016064544,0.018135085,0.01970584,0.020169927,0.016742825,0.019670141,0.017099814,0.016243039,0.018956162,0.019063259,0.020705412,0.017635299,0.015814651,0.020812509,0.021276596,0.016528631,0.020277024,0.022954448,0.019670141,0.025846066,0.01795659,0.017920891,0.013779809,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;
Beijerinckiaceae,0.01020991,0.010888191,0.012566043,0.011709267,0.012780237,0.010031415,0.011566472,0.013422819,0.012244752,0.012744538,0.013851207,0.012530344,0.014493788,0.013637013,0.013065829,0.018277881,0.018206483,0.017992289,0.013922605,0.016350136,0.012851635,0.013851207,0.015993146,0.010888191,0.012958732,0.013315722,0.014386691,0.016849921,0.017492503,0.018277881,0.018242182,0.013208625,0.018420677,0.017885192,0.013315722,0.020491218,0.018063687,0.00985292,0.012351849,0.013994003,0.015814651,0.01513637,0.016171641,0.012923033,0.019991432,0.017492503,0.018206483,0.01160217,0.017421105,0.021669285,0.022097672,0.023204341,0.018242182,0.01374411,0.015814651,0.011923461,0.014636584,0.016135942,0.015100671,0.023168642,0.013494217,0.021169499,0.021098101,0.026917036,0.0246323,0.016957018,0.014458089,0.019206055,0.013815508,0.017349707,0.01338712,0.014350992,0.013494217,0.012209053,0.016243039,0.018242182,0.011744966,0.011994859,0.014957875,0.017670998,0.01020991,0.013208625,0.016243039,0.010531201,0.01934885,0.011030987,0.014922176,0.01303013,0.010459803,0.012744538,0.017206911,0.014172498,0.014922176,0.013815508,0.015386263,0.012815936,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;
Pseudomonadaceae,0.000214194,0.000285592,0.000142796,0.000107097,3.57E-05,0.000499786,0.000142796,0.00107097,0.000285592,0.000999572,0.000464087,0.000428388,0.000214194,0.000464087,0.000142796,0.00107097,0.000428388,0.000249893,0.000392689,0.000392689,0.001142368,0.000642582,0.000392689,0.001892046,0.000678281,0.007318292,0.000249893,0.000178495,0.000249893,0.000856776,0.001892046,0.001927745,0.001035271,0.001249465,0.000107097,0.000107097,7.14E-05,0.023882622,0.000107097,0.002391832,0.000321291,0.000535485,0.000285592,0,0.000249893,0.000249893,0,0.000249893,0.000178495,0.010245609,0.000678281,3.57E-05,0.000785378,0.000107097,0.000571184,0.00174925,0.000678281,0.000428388,3.57E-05,0.000285592,0,0.00071398,3.57E-05,0.000785378,0.000107097,0.000249893,7.14E-05,0,0,0.000142796,0.000178495,0.001213766,0.000142796,0.000178495,0.000321291,0.000107097,0,0.000606883,0,0.023846923,0.000392689,0.004390975,0.000464087,0.000285592,0.009067542,0.00174925,0.001463658,0.000464087,0.0070327,0.000285592,0.001178067,0.004533771,0.00139226,0.003427103,0.005747537,0.011923461,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;
Promicromonosporaceae,0.001106669,0.001106669,0.001142368,0.001535056,0.002034842,0.000856776,0.000892475,0.00035699,0.000678281,0.001106669,0.001677852,0.000642582,0.001106669,0.000785378,0.001249465,0.000785378,0.000499786,0.002713123,0.000571184,0.001784949,0.000678281,0.001035271,0.000428388,0.000499786,0.000678281,0.001213766,0.000892475,0.000749679,0.000642582,0.002606026,0.000963873,0.000606883,0.002927317,0.002070541,0.000571184,0.000963873,0.000856776,0.000428388,0.00071398,0.000856776,0.00107097,0.001106669,0.000642582,0.000535485,0.000856776,0.001320862,0.001106669,0.001106669,0.001356561,0.023132943,0.000678281,0.00282022,0.001642153,0.000785378,0.000892475,0.000464087,0.00071398,0.000678281,0.001106669,0.000785378,0.000999572,0.001892046,0.000892475,0.000606883,0.00071398,0.000785378,0.000428388,0.000606883,0.000499786,0.000642582,0.000892475,0.000892475,0.000571184,0.000678281,0.000892475,0.000428388,0.001356561,0.001856347,0.000392689,0.001285164,0.000999572,0.000928174,0.000499786,0.000999572,0.000606883,0.00071398,0.000928174,0.001285164,0.002320434,0.000606883,0.00071398,0.000535485,0.002356133,0.000678281,0.00071398,0.00139226,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae;
Xiphinematobacteraceae,0.006175925,0.004033985,0.003427103,0.002570327,0.002284735,0.00528345,0.0105669,0.00667571,0.012601742,0.006925603,0.009424532,0.006640011,0.009424532,0.009960017,0.008282165,0.001999143,0.000892475,0.003676996,0.015029273,0.003891189,0.012601742,0.005676139,0.005890333,0.003676996,0.007139797,0.003462802,0.007461088,0.007675282,0.00667571,0.006854205,0.006568613,0.005961731,0.003819792,0.00421248,0.018027988,0.004033985,0.005069256,0.001999143,0.002606026,0.002391832,0.006747108,0.003641297,0.009031843,0.022918749,0.002855919,0.004747965,0.005783236,0.011245181,0.007818078,0.004783664,0.010816793,0.004319577,0.004783664,0.002641725,0.002070541,0.014636584,0.009781522,0.00738969,0.010245609,0.006604312,0.006497215,0.003248608,0.004997858,0.003070113,0.002070541,0.004319577,0.008175068,0.003605598,0.016385835,0.005426246,0.018706269,0.005033557,0.007568185,0.006925603,0.007889476,0.011887762,0.008674854,0.012209053,0.014350992,0.006961302,0.018849065,0.01020991,0.006568613,0.008496359,0.008175068,0.006568613,0.008532058,0.004533771,0.007318292,0.006211624,0.008317864,0.009817221,0.005747537,0.005890333,0.006747108,0.0035342,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Xiphinematobacteraceae;
Streptomycetaceae,0.015279166,0.018884764,0.019134657,0.014458089,0.020705412,0.017028416,0.012387548,0.018420677,0.017278309,0.015778952,0.017135513,0.01831358,0.018277881,0.017778095,0.016314437,0.018527774,0.019991432,0.018813366,0.016957018,0.017528202,0.0141011,0.01374411,0.016385835,0.016671427,0.01795659,0.017135513,0.014565186,0.018492075,0.017492503,0.019134657,0.020455519,0.015707554,0.019884335,0.010959589,0.012994431,0.015172069,0.017064115,0.016314437,0.014208196,0.020598315,0.013494217,0.021954876,0.015993146,0.013851207,0.014815079,0.0175996,0.020526917,0.01902756,0.012101956,0.018956162,0.011530773,0.01513637,0.016028845,0.012387548,0.022811652,0.01160217,0.012530344,0.013886906,0.013494217,0.012744538,0.015314865,0.022133371,0.017314008,0.017528202,0.01831358,0.014386691,0.011066686,0.013280023,0.011637869,0.013565615,0.009960017,0.014922176,0.015707554,0.014208196,0.015029273,0.014172498,0.015743253,0.014886477,0.014458089,0.017028416,0.013101528,0.012244752,0.013458518,0.013922605,0.011316579,0.017314008,0.01688562,0.016992717,0.017135513,0.018206483,0.015279166,0.014565186,0.020848208,0.018527774,0.01656433,0.017028416,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;
Microbacteriaceae,0.008139369,0.011923461,0.01020991,0.011209482,0.011709267,0.010745395,0.008282165,0.013065829,0.006247323,0.014743681,0.008389262,0.009281736,0.008353563,0.010067114,0.006818506,0.015100671,0.010531201,0.022276167,0.007318292,0.011852063,0.007068399,0.009103241,0.008424961,0.010602599,0.0070327,0.015314865,0.006604312,0.009603027,0.008317864,0.013779809,0.011138084,0.011352278,0.014993574,0.017349707,0.005926032,0.009817221,0.009710124,0.011066686,0.008710553,0.019063259,0.009246037,0.012708839,0.007996573,0.005569042,0.009638726,0.008710553,0.009424532,0.010102813,0.009888619,0.020455519,0.008889048,0.011245181,0.009210338,0.009924318,0.008746252,0.008246466,0.009817221,0.009067542,0.006140226,0.010424104,0.006997001,0.010959589,0.006711409,0.013101528,0.009567328,0.010424104,0.005319149,0.007818078,0.006568613,0.00846066,0.006247323,0.014743681,0.007282593,0.008175068,0.008282165,0.007353991,0.008210767,0.010245609,0.006747108,0.014636584,0.005033557,0.013172926,0.00635442,0.006782807,0.007496787,0.010245609,0.007461088,0.015671855,0.007710981,0.007996573,0.007461088,0.007889476,0.01092389,0.007461088,0.007496787,0.011245181,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;
Ilumatobacteraceae,0.014707982,0.013922605,0.017813794,0.020991004,0.002998715,0.01795659,0.01303013,0.011887762,0.015064972,0.013494217,0.012280451,0.012387548,0.01195916,0.013779809,0.010888191,0.017171212,0.017742396,0.01303013,0.011709267,0.012209053,0.009710124,0.012173354,0.01092389,0.011637869,0.010495502,0.014993574,0.012994431,0.01442239,0.011566472,0.018599172,0.014672283,0.012423247,0.015457661,0.016457233,0.012387548,0.012244752,0.012280451,0.014029702,0.01795659,0.018920463,0.01688562,0.015064972,0.013637013,0.008210767,0.013101528,0.01831358,0.012851635,0.012851635,0.010709696,0.011423676,0.009674425,0.012387548,0.015064972,0.013922605,0.012530344,0.008996145,0.014065401,0.008424961,0.009174639,0.011423676,0.013137227,0.019563044,0.013280023,0.01656433,0.022026274,0.015421962,0.011459375,0.012458946,0.009031843,0.015029273,0.011923461,0.011209482,0.012244752,0.009960017,0.012101956,0.012423247,0.001499357,0.012887334,0.00985292,0.011209482,0.012209053,0.013994003,0.016171641,0.016421534,0.013137227,0.013637013,0.015064972,0.014065401,0.012423247,0.015671855,0.018170784,0.011102385,0.01620734,0.01303013,0.014065401,0.015957447,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;
Oxalobacteraceae,0.000678281,0.001570755,0.000892475,0.00107097,0.00035699,0.001178067,0.000321291,0.001677852,0.000249893,0.000642582,0.000892475,0.000678281,0.00071398,0.000821077,0.000785378,0.001249465,0.00071398,0.001463658,0.001677852,0.001320862,0.001178067,0.001285164,0.000285592,0.00071398,0.000499786,0.001320862,0.000571184,0.000821077,0.000464087,0.00071398,0.001999143,0.000821077,0.001213766,0.00317721,0.000606883,0.000892475,0.000678281,0.000856776,0.000428388,0.001178067,0.000856776,0.001106669,0.000535485,0.00107097,0.002070541,0.000928174,0.000856776,0.000821077,0.001178067,0.005426246,0.003212909,0.001892046,0.001213766,0.002606026,0.001499357,0.000606883,0.001427959,0.004069684,0.00107097,0.004890761,0.000928174,0.003141511,0.002606026,0.001606454,0.004176781,0.003248608,0.001642153,0.002570327,0.002713123,0.003641297,0.001249465,0.006104527,0.000856776,0.002570327,0.001535056,0.003248608,0.002070541,0.002713123,0.003248608,0.012851635,0.003641297,0.009210338,0.005497644,0.004283878,0.004319577,0.00528345,0.006997001,0.005140654,0.020491218,0.004640868,0.006068828,0.009246037,0.007139797,0.0070327,0.012708839,0.014208196,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;
Propionibacteriaceae,0.010638298,0.003926888,0.011923461,0.009817221,0.010602599,0.007353991,0.007104098,0.006104527,0.006247323,0.006175925,0.006568613,0.00913894,0.008496359,0.00738969,0.007461088,0.011673568,0.009603027,0.00810367,0.007175496,0.005890333,0.010067114,0.005961731,0.008317864,0.006425818,0.006711409,0.006068828,0.008996145,0.008496359,0.009031843,0.009995716,0.01128088,0.009710124,0.010745395,0.009174639,0.006961302,0.009317435,0.009210338,0.008032272,0.006640011,0.008389262,0.011209482,0.00774668,0.007496787,0.004997858,0.011994859,0.006640011,0.016100243,0.010031415,0.009995716,0.013958304,0.011423676,0.011744966,0.010602599,0.005961731,0.012994431,0.007461088,0.007853777,0.004997858,0.009888619,0.011852063,0.009210338,0.016600029,0.012351849,0.019170356,0.013851207,0.009210338,0.010459803,0.013137227,0.008032272,0.006283022,0.00528345,0.00456947,0.006997001,0.005854634,0.007175496,0.007889476,0.014957875,0.009067542,0.011816364,0.012851635,0.010709696,0.009817221,0.010388405,0.007353991,0.009353134,0.008639155,0.007353991,0.011709267,0.006854205,0.006782807,0.010495502,0.006211624,0.012601742,0.013280023,0.011423676,0.00528345,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;
Mycobacteriaceae,0.010424104,0.010888191,0.011209482,0.010602599,0.010281308,0.0175996,0.008746252,0.009674425,0.01195916,0.008424961,0.010352706,0.010638298,0.009460231,0.009246037,0.008317864,0.01128088,0.012173354,0.00985292,0.009674425,0.009103241,0.009710124,0.008746252,0.010531201,0.008996145,0.00881765,0.008496359,0.011173783,0.01338712,0.010174211,0.011316579,0.012280451,0.007853777,0.01195916,0.011852063,0.009745823,0.010174211,0.011316579,0.006461516,0.010531201,0.011852063,0.01160217,0.010602599,0.011994859,0.009745823,0.010995288,0.010531201,0.011637869,0.009388833,0.009103241,0.013708411,0.011352278,0.011994859,0.012423247,0.008853349,0.014707982,0.008532058,0.009531629,0.009960017,0.009781522,0.013208625,0.010174211,0.012423247,0.010852492,0.013244324,0.014172498,0.010388405,0.00881765,0.010531201,0.008996145,0.010388405,0.008067971,0.00881765,0.009281736,0.009281736,0.011923461,0.011530773,0.010888191,0.010102813,0.008496359,0.010602599,0.009317435,0.011173783,0.011102385,0.009710124,0.010245609,0.010102813,0.011744966,0.012244752,0.011852063,0.010709696,0.011744966,0.010888191,0.012423247,0.01092389,0.009246037,0.009674425,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;
Micrococcaceae,0.005533343,0.004355276,0.005818935,0.00282022,0.006532914,0.007461088,0.004462373,0.009567328,0.005890333,0.007425389,0.003855491,0.004783664,0.002998715,0.004676567,0.003105812,0.002213337,0.004676567,0.006818506,0.004890761,0.004498072,0.004783664,0.003998286,0.004962159,0.004819363,0.00317721,0.014279594,0.003998286,0.005569042,0.002963016,0.017278309,0.005104955,0.004997858,0.014493788,0.010245609,0.004283878,0.003748394,0.006318721,0.005961731,0.00456947,0.006497215,0.004819363,0.008746252,0.003855491,0.003105812,0.007104098,0.006140226,0.003748394,0.002891618,0.004890761,0.006104527,0.004962159,0.009888619,0.007925175,0.006747108,0.00456947,0.003998286,0.004105383,0.004747965,0.002891618,0.012708839,0.003248608,0.00317721,0.003641297,0.002891618,0.00246323,0.003855491,0.0035342,0.003248608,0.003462802,0.005212052,0.00210624,0.005890333,0.003819792,0.004676567,0.00421248,0.004747965,0.003712695,0.004069684,0.002748822,0.006747108,0.003355705,0.005747537,0.005854634,0.003320006,0.005426246,0.008853349,0.004783664,0.006211624,0.00913894,0.003891189,0.005104955,0.007996573,0.008639155,0.004141082,0.004783664,0.004390975,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;
Chthoniobacteraceae,0.004355276,0.003034414,0.003320006,0.004498072,0.002606026,0.003819792,0.008710553,0.005461945,0.010352706,0.005783236,0.005676139,0.004426674,0.004712266,0.007104098,0.005818935,0.000963873,0.000428388,0.002498929,0.011744966,0.003712695,0.008746252,0.004819363,0.00421248,0.002070541,0.006175925,0.003605598,0.005461945,0.006925603,0.005033557,0.004355276,0.005176353,0.003034414,0.003891189,0.003891189,0.015350564,0.003605598,0.004997858,0.00210624,0.003355705,0.002070541,0.00599743,0.003998286,0.007353991,0.017028416,0.002249036,0.00421248,0.003926888,0.009353134,0.008032272,0.004069684,0.007996573,0.003427103,0.003498501,0.002963016,0.000285592,0.011744966,0.008210767,0.006247323,0.006997001,0.005104955,0.004248179,0.001606454,0.004069684,0.001999143,0.001606454,0.00456947,0.008175068,0.004747965,0.012387548,0.004355276,0.014350992,0.00456947,0.007425389,0.005783236,0.00738969,0.007818078,0.005676139,0.007353991,0.009210338,0.003569899,0.01231615,0.008639155,0.007211195,0.005818935,0.006425818,0.005390547,0.005783236,0.004069684,0.00564044,0.003962587,0.005033557,0.00846066,0.002784521,0.004319577,0.003034414,0.003034414,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;
JG30-KF-CM45,0.011852063,0.013208625,0.007925175,0.013208625,0.008175068,0.009317435,0.010067114,0.010531201,0.013637013,0.01160217,0.007353991,0.007246894,0.009710124,0.009281736,0.007568185,0.01160217,0.01128088,0.010781094,0.009531629,0.011459375,0.008710553,0.01092389,0.007353991,0.006390119,0.012030558,0.010031415,0.009638726,0.006997001,0.008532058,0.009317435,0.010281308,0.007282593,0.012458946,0.011816364,0.009710124,0.01477938,0.009388833,0.009888619,0.012137655,0.009353134,0.007175496,0.010888191,0.006175925,0.008603456,0.006711409,0.009424532,0.012280451,0.012994431,0.010531201,0.01195916,0.012244752,0.012566043,0.009745823,0.015243467,0.014529487,0.011852063,0.012530344,0.009924318,0.008210767,0.007568185,0.009638726,0.011673568,0.013886906,0.014565186,0.012780237,0.011387977,0.005426246,0.010781094,0.009674425,0.014993574,0.008639155,0.011709267,0.013065829,0.013458518,0.013172926,0.012530344,0.00985292,0.009603027,0.015279166,0.013529916,0.009031843,0.009817221,0.009067542,0.006104527,0.008175068,0.012494645,0.009210338,0.012530344,0.008924747,0.013565615,0.007925175,0.01195916,0.009995716,0.011744966,0.013994003,0.012887334,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;
Defluviicoccaceae,0.005104955,0.004141082,0.004176781,0.00564044,0.005676139,0.004712266,0.0070327,0.00949593,0.014029702,0.008353563,0.011387977,0.010352706,0.00881765,0.006497215,0.004997858,0.007282593,0.009246037,0.007139797,0.00667571,0.009460231,0.008924747,0.010459803,0.012958732,0.010852492,0.012101956,0.008175068,0.011816364,0.013422819,0.010638298,0.007818078,0.006925603,0.005676139,0.007568185,0.007675282,0.005497644,0.0105669,0.008210767,0.005533343,0.006925603,0.01020991,0.014922176,0.010995288,0.012244752,0.007282593,0.011852063,0.008567757,0.00599743,0.004462373,0.00635442,0.006497215,0.007603884,0.008532058,0.007889476,0.007139797,0.015100671,0.006711409,0.010138512,0.007282593,0.010352706,0.011530773,0.006283022,0.008424961,0.005604741,0.00738969,0.006818506,0.004962159,0.006033129,0.006104527,0.004069684,0.006497215,0.006568613,0.008067971,0.010745395,0.006568613,0.007282593,0.006747108,0.005961731,0.004605169,0.003926888,0.004712266,0.003712695,0.003784093,0.004855062,0.005818935,0.008032272,0.005711838,0.007246894,0.006747108,0.007603884,0.005390547,0.009567328,0.00667571,0.008282165,0.009995716,0.006604312,0.004676567,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;
Comamonadaceae,0.003962587,0.006140226,0.006604312,0.005747537,0.003819792,0.00949593,0.006782807,0.006818506,0.006211624,0.008567757,0.006140226,0.004533771,0.005854634,0.004890761,0.005426246,0.007889476,0.006140226,0.006997001,0.005747537,0.007710981,0.004533771,0.006889904,0.004355276,0.004962159,0.006925603,0.007496787,0.004640868,0.004033985,0.007104098,0.006425818,0.006568613,0.005604741,0.007782379,0.011566472,0.004105383,0.00492646,0.003819792,0.004962159,0.004712266,0.005604741,0.006568613,0.007246894,0.00599743,0.004533771,0.007104098,0.006532914,0.005926032,0.006640011,0.005390547,0.007639583,0.006175925,0.005212052,0.003784093,0.006068828,0.007639583,0.006497215,0.005569042,0.005676139,0.005461945,0.005569042,0.00564044,0.011780665,0.006532914,0.010245609,0.011530773,0.006818506,0.00421248,0.006711409,0.003784093,0.006604312,0.004962159,0.007425389,0.005818935,0.006175925,0.007318292,0.006033129,0.004819363,0.008746252,0.004962159,0.010781094,0.004783664,0.013101528,0.007425389,0.00949593,0.00738969,0.008424961,0.009995716,0.011102385,0.011316579,0.007925175,0.010138512,0.011102385,0.008032272,0.007782379,0.007139797,0.010138512,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;
