"","sampling","plot","treatment","species","abundance","height","Cb","Db","Cm","Dm","datenew","month"
"4522","7","3","p","coar",7,12,1.2,NA,1.9,NA,2023-09-04,9
"4523","7","3","p","coar",7,8,1.3,NA,1.5,NA,2023-09-04,9
"4524","7","3","p","dagl",6,20,2.4,NA,1.6,NA,2023-09-04,9
"4525","7","3","p","dagl",6,20,8,NA,3.5,NA,2023-09-04,9
"4526","7","3","p","fear",6,14,3,NA,2.1,NA,2023-09-04,9
"4527","7","3","p","fear",6,13.5,5,NA,3.5,NA,2023-09-04,9
"4528","7","3","p","shar",6,13,2.1,NA,2.5,NA,2023-09-04,9
"4529","7","3","p","fear",6,12,2.1,NA,1.4,NA,2023-09-04,9
"4530","7","3","p","shar",6,7,NA,0.17,1.9,NA,2023-09-04,9
"4531","7","3","p","plla",5,22,8.5,NA,4,NA,2023-09-04,9
"4532","7","3","p","elre",5,20,1.5,NA,1.1,NA,2023-09-04,9
"4533","7","3","p","elre",5,18,1.5,NA,1.4,NA,2023-09-04,9
"4534","7","3","p","elre",5,18,1.2,NA,1.2,NA,2023-09-04,9
"4535","7","3","p","elre",5,15.5,2.4,NA,1.6,NA,2023-09-04,9
"4536","7","3","p","elre",5,9,1.5,NA,1.2,NA,2023-09-04,9
"4537","7","3","p","plla",5,6,1.5,NA,1.4,NA,2023-09-04,9
"4538","7","3","p","veof",2,17.5,1.8,NA,2,NA,2023-09-04,9
"4539","7","4","wp","plla",20,39,11.1,NA,4,NA,2023-09-04,9
"4540","7","4","wp","plla",20,28,8,NA,3.7,NA,2023-09-04,9
"4541","7","4","wp","plla",20,26,9.5,NA,3.2,NA,2023-09-04,9
"4542","7","4","wp","plla",20,25,5.5,NA,3,NA,2023-09-04,9
"4543","7","4","wp","plla",20,25,8,NA,2.5,NA,2023-09-04,9
"4544","7","4","wp","lyar",10,22,3,NA,5.5,NA,2023-09-04,9
"4545","7","4","wp","lyar",10,18,1.2,NA,2.8,NA,2023-09-04,9
"4546","7","4","wp","lyar",10,9.5,1.7,NA,3.4,NA,2023-09-04,9
"4547","7","4","wp","lyar",10,8.5,1.9,NA,4.1,NA,2023-09-04,9
"4548","7","4","wp","lyar",10,6,1,NA,1.3,NA,2023-09-04,9
"4549","7","4","wp","elre",8,20,1.5,NA,1.1,NA,2023-09-04,9
"4550","7","4","wp","elre",8,20,1.4,NA,1.1,NA,2023-09-04,9
"4551","7","4","wp","elre",8,19,0.9,NA,0.9,NA,2023-09-04,9
"4552","7","4","wp","elre",8,16,1.2,NA,1,NA,2023-09-04,9
"4553","7","4","wp","elre",8,15,1.9,NA,1.5,NA,2023-09-04,9
"4554","7","4","wp","ni_p4_1",5,24.5,NA,0.25,NA,0.17,2023-09-04,9
"4555","7","4","wp","cadi",4,12,13,NA,6,NA,2023-09-04,9
"4556","7","4","wp","ni_p4_3",1,3.5,NA,0.05,NA,0.05,2023-09-04,9
"4557","7","5","wp","coar",30,40,2.1,NA,3,NA,2023-09-04,9
"4558","7","5","wp","coar",30,40,3.5,NA,4,NA,2023-09-04,9
"4559","7","5","wp","coar",30,34,2.5,NA,1.5,NA,2023-09-04,9
"4560","7","5","wp","coar",30,24,1.5,NA,1.6,NA,2023-09-04,9
"4561","7","5","wp","coar",30,14.5,1.5,NA,1.1,NA,2023-09-04,9
"4562","7","5","wp","elre",10,27,1.2,NA,1.5,NA,2023-09-04,9
"4563","7","5","wp","elre",10,23,1,NA,1,NA,2023-09-04,9
"4564","7","5","wp","elre",10,21,1.1,NA,1,NA,2023-09-04,9
"4565","7","5","wp","elre",10,21,1.6,NA,1.4,NA,2023-09-04,9
"4566","7","5","wp","elre",10,20,1.7,NA,1.6,NA,2023-09-04,9
"4567","7","5","wp","fear",10,11,11,NA,4.2,NA,2023-09-04,9
"4568","7","5","wp","fear",10,9,10.5,NA,3,NA,2023-09-04,9
"4569","7","5","wp","fear",10,8,3.4,NA,2,NA,2023-09-04,9
"4570","7","5","wp","fear",10,7.5,6.5,NA,3,NA,2023-09-04,9
"4571","7","5","wp","fear",10,7,5.8,NA,4.2,NA,2023-09-04,9
"4572","7","5","wp","ni_p5_1",8,19,1.9,NA,1.4,NA,2023-09-04,9
"4573","7","5","wp","ni_p5_1",8,18,2.3,NA,1.4,NA,2023-09-04,9
"4574","7","5","wp","ni_p5_1",8,16,1.4,NA,1.1,NA,2023-09-04,9
"4575","7","5","wp","ni_p5_1",8,9.5,1.4,NA,1.2,NA,2023-09-04,9
"4576","7","5","wp","ni_p5_1",8,9,1.5,NA,1.4,NA,2023-09-04,9
"4577","7","5","wp","plla",7,30,4,NA,1.5,NA,2023-09-04,9
"4578","7","5","wp","plla",7,29,6.3,NA,1.8,NA,2023-09-04,9
"4579","7","5","wp","ch",3,8,NA,0.04,NA,0.07,2023-09-04,9
"4580","7","5","wp","trre",2,4,1.7,NA,1.5,NA,2023-09-04,9
"4581","7","6","p","pore",26,102,2.3,NA,1.5,NA,2023-09-04,9
"4582","7","6","p","pore",26,85,2,NA,2.6,NA,2023-09-04,9
"4583","7","6","p","pore",26,71.5,4.5,NA,1.7,NA,2023-09-04,9
"4584","7","6","p","pore",26,47,2.2,NA,1.9,NA,2023-09-04,9
"4585","7","6","p","pore",26,30,2,NA,1.2,NA,2023-09-04,9
"4586","7","6","p","fear",20,39,29.5,NA,8.5,NA,2023-09-04,9
"4587","7","6","p","elre",20,28,1.8,NA,1.6,NA,2023-09-04,9
"4588","7","6","p","elre",20,27,1.5,NA,1.3,NA,2023-09-04,9
"4589","7","6","p","elre",20,25.5,2.7,NA,2,NA,2023-09-04,9
"4590","7","6","p","elre",20,24,1.2,NA,1,NA,2023-09-04,9
"4591","7","6","p","elre",20,16,1.4,NA,1.2,NA,2023-09-04,9
"4592","7","6","p","mear",9,13.5,NA,0.21,1.8,NA,2023-09-04,9
"4593","7","6","p","mear",9,6,1.2,NA,1,NA,2023-09-04,9
"4594","7","6","p","mear",9,4,2,NA,2,NA,2023-09-04,9
"4595","7","6","p","mear",9,3.5,1.5,NA,1.2,NA,2023-09-04,9
"4596","7","6","p","mear",9,3,1.8,NA,1.5,NA,2023-09-04,9
"4597","7","6","p","coar",6,12.5,2.5,NA,2.4,NA,2023-09-04,9
"4598","7","6","p","coar",6,6.5,1.4,NA,NA,0.07,2023-09-04,9
"4599","7","6","p","coar",6,5,NA,0.06,NA,0.02,2023-09-04,9
"4600","7","6","p","coar",6,4.5,1.6,NA,1.7,NA,2023-09-04,9
"4601","7","6","p","ni_p6_1",5,8,10.5,NA,8.5,NA,2023-09-04,9
"4602","7","6","p","shar",4,18,1.7,NA,1.5,NA,2023-09-04,9
"4603","7","6","p","shar",4,12,2.3,NA,3.5,NA,2023-09-04,9
"4604","7","6","p","shar",4,11,2.4,NA,2.1,NA,2023-09-04,9
"4605","7","6","p","shar",4,5.5,1.4,NA,1.5,NA,2023-09-04,9
"4606","7","6","p","shar",4,4,2.5,NA,2.4,NA,2023-09-04,9
"4607","7","6","p","veof",3,11,2.1,NA,NA,0.04,2023-09-04,9
"4608","7","6","p","veof",3,7,1.6,NA,NA,0.06,2023-09-04,9
"4609","7","6","p","melu",3,6,3.5,NA,3.4,NA,2023-09-04,9
"4610","7","7","c","ni_p7_1",40,25,0.9,NA,0.8,NA,2023-09-04,9
"4611","7","7","c","ni_p7_1",40,21.5,1.6,NA,1.2,NA,2023-09-04,9
"4612","7","7","c","ni_p7_1",40,21,1.3,NA,0.9,NA,2023-09-04,9
"4613","7","7","c","ni_p7_1",40,18,1.4,NA,0.9,NA,2023-09-04,9
"4614","7","7","c","ni_p7_1",40,11.5,1.8,NA,1.2,NA,2023-09-04,9
"4615","7","7","c","fear",10,17,23,NA,11,NA,2023-09-04,9
"4616","7","7","c","pore",8,53,1.5,NA,1.8,NA,2023-09-04,9
"4617","7","7","c","pore",8,46,1.2,NA,NA,0.08,2023-09-04,9
"4618","7","7","c","pore",8,11,NA,0.06,NA,0.05,2023-09-04,9
"4619","7","7","c","pore",8,4,NA,0.05,NA,0.05,2023-09-04,9
"4620","7","7","c","pore",8,2,NA,0.02,NA,0.03,2023-09-04,9
"4621","7","7","c","coar",7,35,1.1,NA,1.7,NA,2023-09-04,9
"4622","7","7","c","coar",7,31,1.1,NA,1.7,NA,2023-09-04,9
"4623","7","7","c","coar",7,21,0.9,NA,1,NA,2023-09-04,9
"4624","7","7","c","coar",7,19,NA,0.1,NA,0.08,2023-09-04,9
"4625","7","7","c","coar",7,15,NA,0.11,NA,0.09,2023-09-04,9
"4626","7","7","c","plla",5,19,2.1,NA,1.9,NA,2023-09-04,9
"4627","7","7","c","plla",5,14,1.5,NA,1.2,NA,2023-09-04,9
"4628","7","7","c","plla",5,14,NA,0.13,1.5,NA,2023-09-04,9
"4629","7","7","c","plla",5,10,1.8,NA,1.9,NA,2023-09-04,9
"4630","7","8","w","pore",15,105,1.5,NA,0.9,NA,2023-09-04,9
"4631","7","8","w","pore",15,56,1.5,NA,1.2,NA,2023-09-04,9
"4632","7","8","w","pore",15,25,NA,0.1,NA,0.07,2023-09-04,9
"4633","7","8","w","pore",15,7,NA,0.12,NA,0.06,2023-09-04,9
"4634","7","8","w","pore",15,7,NA,0.06,NA,0.04,2023-09-04,9
"4635","7","8","w","coar",10,29,0.8,NA,1.1,NA,2023-09-04,9
"4636","7","8","w","coar",10,17,1,NA,1.9,NA,2023-09-04,9
"4637","7","8","w","coar",10,16,1.2,NA,1.5,NA,2023-09-04,9
"4638","7","8","w","elre",8,44.5,2,NA,1.5,NA,2023-09-04,9
"4639","7","8","w","elre",8,40,2.2,NA,1.4,NA,2023-09-04,9
"4640","7","8","w","elre",8,36,2.5,NA,1.5,NA,2023-09-04,9
"4641","7","8","w","elre",8,34,1,NA,0.9,NA,2023-09-04,9
"4642","7","8","w","elre",8,15,1.1,NA,0.9,NA,2023-09-04,9
"4643","7","8","w","bepe",2,4.5,1.7,NA,1.5,NA,2023-09-04,9
"4644","7","9","w","ni_p9_1",15,26,1.4,NA,1.2,NA,2023-09-04,9
"4645","7","9","w","ni_p9_1",15,26,1.2,NA,0.8,NA,2023-09-04,9
"4646","7","9","w","ni_p9_1",15,21,1.5,NA,1,NA,2023-09-04,9
"4647","7","9","w","ni_p9_1",15,19,1,NA,0.8,NA,2023-09-04,9
"4648","7","9","w","ni_p9_1",15,15,1,NA,1,NA,2023-09-04,9
"4649","7","9","w","elre",10,58,1.4,NA,0.9,NA,2023-09-04,9
"4650","7","9","w","elre",10,57.5,1.7,NA,1,NA,2023-09-04,9
"4651","7","9","w","elre",10,55,1.6,NA,1.2,NA,2023-09-04,9
"4652","7","9","w","elre",10,39.5,NA,0.03,NA,0.07,2023-09-04,9
"4653","7","9","w","elre",10,33,1.9,NA,1.3,NA,2023-09-04,9
"4654","7","9","w","fear",7,13,6.5,NA,4,NA,2023-09-04,9
"4655","7","9","w","dagl",6,27,24,NA,6.5,NA,2023-09-04,9
"4656","7","9","w","trre",5,24.5,NA,0.17,NA,0.21,2023-09-04,9
"4657","7","9","w","trre",5,15,NA,0.21,NA,0.15,2023-09-04,9
"4658","7","9","w","coar",3,15,NA,0.02,NA,0.03,2023-09-04,9
"4659","7","9","w","rabu",3,8,NA,0.07,NA,0.08,2023-09-04,9
"4660","7","9","w","rabu",3,5,NA,0.05,NA,0.04,2023-09-04,9
"4661","7","9","w","ni_p9_2",1,4,1.7,NA,1.6,NA,2023-09-04,9
"4662","7","9","w","bepe",1,3,1.6,NA,1.5,NA,2023-09-04,9
"4663","8","1","w","fear",45,44,16,NA,9,NA,2023-09-18,9
"4664","8","1","w","fear",45,33,19,NA,8.5,NA,2023-09-18,9
"4665","8","1","w","fear",45,30,25,NA,16,NA,2023-09-18,9
"4666","8","1","w","fear",45,22,26,NA,12,NA,2023-09-18,9
"4667","8","1","w","fear",45,16,7,NA,4.2,NA,2023-09-18,9
"4668","8","1","w","ni_p1_1",20,19,1.3,NA,1,NA,2023-09-18,9
"4669","8","1","w","ni_p1_1",20,18,1,NA,0.9,NA,2023-09-18,9
"4670","8","1","w","ni_p1_1",20,16,NA,0.1,0.7,NA,2023-09-18,9
"4671","8","1","w","ni_p1_1",20,16,1.3,NA,0.8,NA,2023-09-18,9
"4672","8","1","w","ni_p1_1",20,13,0.7,NA,0.7,NA,2023-09-18,9
"4673","8","1","w","cadi",12,42,26,NA,7,NA,2023-09-18,9
"4674","8","1","w","cadi",12,33,1.7,NA,1.3,NA,2023-09-18,9
"4675","8","1","w","to",1,7,2.5,NA,2,NA,2023-09-18,9
"4676","8","1","w","to",1,3,NA,0.05,NA,0.03,2023-09-18,9
"4677","8","10","p","elre",40,25,2.1,NA,1.7,NA,2023-09-18,9
"4678","8","10","p","elre",40,22.5,1.4,NA,0.9,NA,2023-09-18,9
"4679","8","10","p","elre",40,21,0.9,NA,1.1,NA,2023-09-18,9
"4680","8","10","p","elre",40,21,1.6,NA,1.3,NA,2023-09-18,9
"4681","8","10","p","elre",40,16.5,2.4,NA,2.1,NA,2023-09-18,9
"4682","8","10","p","coar",15,32,1.9,NA,2,NA,2023-09-18,9
"4683","8","10","p","coar",15,25,2.1,NA,1.5,NA,2023-09-18,9
"4684","8","10","p","coar",15,22,1,NA,1,NA,2023-09-18,9
"4685","8","10","p","coar",15,17,2,NA,2.8,NA,2023-09-18,9
"4686","8","10","p","coar",15,17,1,NA,1.5,NA,2023-09-18,9
"4687","8","10","p","pore",9,36,1.8,NA,2.2,NA,2023-09-18,9
"4688","8","10","p","pore",9,33,3.9,NA,NA,0.04,2023-09-18,9
"4689","8","10","p","pore",9,8.5,1.8,NA,1.4,NA,2023-09-18,9
"4690","8","10","p","pore",9,8,1.6,NA,2.4,NA,2023-09-18,9
"4691","8","10","p","pore",9,6.5,2.2,NA,1.5,NA,2023-09-18,9
"4692","8","10","p","ni_p10_5",8,13,10.9,NA,13,NA,2023-09-18,9
"4693","8","10","p","mean",6,16,NA,0.21,3.1,NA,2023-09-18,9
"4694","8","10","p","mean",6,13.5,1.9,NA,1.7,NA,2023-09-18,9
"4695","8","10","p","ni_p10_6",6,11,2.2,NA,3.2,NA,2023-09-18,9
"4696","8","10","p","lyar",6,10,3.5,NA,5,NA,2023-09-18,9
"4697","8","10","p","ch",5,29,NA,0.3,4.5,NA,2023-09-18,9
"4698","8","10","p","ch",5,11,NA,0.08,3.2,NA,2023-09-18,9
"4699","8","10","p","gedi",5,3,NA,0.06,NA,0.02,2023-09-18,9
"4700","8","10","p","gedi",5,3,NA,0.02,NA,0.02,2023-09-18,9
"4701","8","10","p","gedi",5,3,NA,0.05,NA,0.03,2023-09-18,9
"4702","8","10","p","gedi",5,2.5,NA,0.02,NA,0.02,2023-09-18,9
"4703","8","10","p","gedi",5,2.5,NA,0.02,NA,0.02,2023-09-18,9
"4704","8","10","p","mear",3,7,1.8,NA,1.6,NA,2023-09-18,9
"4705","8","10","p","mear",3,6,NA,0.13,NA,0.04,2023-09-18,9
"4706","8","10","p","ni_p10_2",3,6,3,NA,3.9,NA,2023-09-18,9
"4707","8","10","p","ni_p10_2",3,3.5,1.5,NA,1.5,NA,2023-09-18,9
"4708","8","10","p","veof",2,13,2.1,NA,NA,0.07,2023-09-18,9
"4709","8","10","p","to",0.5,5.5,NA,0.02,NA,0.02,2023-09-18,9
"4710","8","10","p","bepe",0.5,2,1.5,0.02,NA,0.02,2023-09-18,9
"4711","8","11","c","elre",60,34,1.5,NA,1.5,NA,2023-09-18,9
"4712","8","11","c","elre",60,32,1.5,NA,1.3,NA,2023-09-18,9
"4713","8","11","c","elre",60,28,1.5,NA,1.2,NA,2023-09-18,9
"4714","8","11","c","elre",60,28,1,NA,1,NA,2023-09-18,9
"4715","8","11","c","elre",60,26,1.3,NA,0.9,NA,2023-09-18,9
"4716","8","11","c","fear",10,29,17,NA,7.5,NA,2023-09-18,9
"4717","8","11","c","fear",10,28,3.5,NA,2.5,NA,2023-09-18,9
"4718","8","11","c","fear",10,24,5,NA,3.4,NA,2023-09-18,9
"4719","8","11","c","trfr",8,15,NA,0.1,NA,0.2,2023-09-18,9
"4720","8","11","c","trfr",8,10,NA,0.19,1.2,NA,2023-09-18,9
"4721","8","11","c","trfr",8,9,NA,0.15,NA,0.13,2023-09-18,9
"4722","8","11","c","trfr",8,7,NA,0.16,1.4,NA,2023-09-18,9
"4723","8","11","c","trfr",8,5,NA,0.1,NA,0.13,2023-09-18,9
"4724","8","11","c","trre",6,19,NA,0.26,NA,0.22,2023-09-18,9
"4725","8","11","c","trre",6,13.5,NA,0.15,NA,0.22,2023-09-18,9
"4726","8","11","c","trre",6,10,NA,0.21,NA,0.2,2023-09-18,9
"4727","8","11","c","trre",6,6,NA,0.18,NA,0.19,2023-09-18,9
"4728","8","11","c","plla",4,12.5,3.5,NA,4.3,NA,2023-09-18,9
"4729","8","11","c","pore",2,6,NA,0.04,NA,0.03,2023-09-18,9
"4730","8","11","c","gedi",1,6.5,NA,0.02,NA,0.02,2023-09-18,9
"4731","8","11","c","gedi",1,6,NA,0.02,NA,0.02,2023-09-18,9
"4732","8","11","c","shar",0.5,3.5,NA,0.02,NA,0.02,2023-09-18,9
"4733","8","11","c","shar",0.5,3,NA,0.02,NA,0.02,2023-09-18,9
"4734","8","11","c","shar",0.5,2.5,NA,0.02,NA,0.02,2023-09-18,9
"4735","8","11","c","shar",0.5,1.5,NA,0.02,NA,0.02,2023-09-18,9
"4736","8","12","wp","elre",60,28.5,2.7,NA,2.8,NA,2023-09-18,9
"4737","8","12","wp","elre",60,22,2.1,NA,2.5,NA,2023-09-18,9
"4738","8","12","wp","elre",60,21,4,NA,3,NA,2023-09-18,9
"4739","8","12","wp","elre",60,17.5,3,NA,2.4,NA,2023-09-18,9
"4740","8","12","wp","elre",60,14,1,1.01,1.2,NA,2023-09-18,9
"4741","8","12","wp","coar",4,23.5,1.8,NA,2,NA,2023-09-18,9
"4742","8","12","wp","fear",4,13,4.5,NA,2.5,NA,2023-09-18,9
"4743","8","12","wp","coar",4,6,NA,0.08,NA,0.07,2023-09-18,9
"4744","8","12","wp","melu",3,4,2.1,NA,1.5,NA,2023-09-18,9
"4745","8","12","wp","melu",3,3.5,0.8,NA,NA,1.01,2023-09-18,9
"4746","8","12","wp","mear",1,2,NA,0.03,NA,0.04,2023-09-18,9
"4747","8","12","wp","mear",1,2,NA,0.03,NA,0.03,2023-09-18,9
"4748","8","12","wp","gedi",0.5,1.5,NA,0.02,NA,0.03,2023-09-18,9
"4749","8","13","wp","plla",25,25,9,NA,3.5,NA,2023-09-18,9
"4750","8","13","wp","plla",25,9,5.5,NA,3.5,NA,2023-09-18,9
"4751","8","13","wp","plla",25,8,8.7,NA,6.8,NA,2023-09-18,9
"4752","8","13","wp","ni_p13_1",15,26,7.3,NA,4.2,NA,2023-09-18,9
"4753","8","13","wp","ni_p13_1",15,17,6,NA,4,NA,2023-09-18,9
"4754","8","13","wp","ni_p13_1",15,9,1.4,NA,2.2,NA,2023-09-18,9
"4755","8","13","wp","vepe",13,4,NA,0.07,NA,0.05,2023-09-18,9
"4756","8","13","wp","vepe",13,3,NA,0.09,NA,0.04,2023-09-18,9
"4757","8","13","wp","vepe",13,2.5,NA,0.05,NA,0.04,2023-09-18,9
"4758","8","13","wp","vepe",13,2,NA,0.06,NA,0.04,2023-09-18,9
"4759","8","13","wp","vepe",13,2,NA,0.03,NA,0.06,2023-09-18,9
"4760","8","13","wp","ni_p13_2",12,16,1.3,NA,1.3,NA,2023-09-18,9
"4761","8","13","wp","ni_p13_2",12,14,3,NA,2.4,NA,2023-09-18,9
"4762","8","13","wp","ni_p13_2",12,12,2,NA,1.5,NA,2023-09-18,9
"4763","8","13","wp","ni_p13_2",12,12,1.4,NA,1.2,NA,2023-09-18,9
"4764","8","13","wp","ni_p13_2",12,11.5,1.5,NA,1.2,NA,2023-09-18,9
"4765","8","13","wp","elre",8,38.5,6,NA,3.4,NA,2023-09-18,9
"4766","8","13","wp","elre",8,31,3.1,NA,2.5,NA,2023-09-18,9
"4767","8","13","wp","elre",8,27,1.7,NA,1.3,NA,2023-09-18,9
"4768","8","13","wp","elre",8,21,3.9,NA,3,NA,2023-09-18,9
"4769","8","13","wp","cadi",6,12,8.5,NA,3,NA,2023-09-18,9
"4770","8","13","wp","asteraceae",2,8,4.7,NA,4.6,NA,2023-09-18,9
"4771","8","14","c","fear",25,32,11,NA,5.5,NA,2023-09-18,9
"4772","8","14","c","fear",25,30,26,NA,17,NA,2023-09-18,9
"4773","8","14","c","fear",25,29,18,NA,10.5,NA,2023-09-18,9
"4774","8","14","c","fear",25,23,12,NA,6,NA,2023-09-18,9
"4775","8","14","c","fear",25,21,6,NA,3,NA,2023-09-18,9
"4776","8","14","c","dagl",20,42,32,NA,16,NA,2023-09-18,9
"4777","8","14","c","ni_p14_1",10,26,1.5,NA,1.2,NA,2023-09-18,9
"4778","8","14","c","ni_p14_1",10,26,1.8,NA,1.6,NA,2023-09-18,9
"4779","8","14","c","ni_p14_1",10,21,1.2,NA,1,NA,2023-09-18,9
"4780","8","14","c","elre",10,20,0.9,NA,0.8,NA,2023-09-18,9
"4781","8","14","c","elre",10,19.5,1,NA,0.9,NA,2023-09-18,9
"4782","8","14","c","elre",10,19,1.5,NA,1,NA,2023-09-18,9
"4783","8","14","c","elre",10,19,1.8,NA,1.3,NA,2023-09-18,9
"4784","8","14","c","ni_p14_1",10,19,2,NA,1.5,NA,2023-09-18,9
"4785","8","14","c","elre",10,17,1,NA,0.9,NA,2023-09-18,9
"4786","8","14","c","ni_p14_1",10,17,2,NA,1.5,NA,2023-09-18,9
"4787","8","14","c","plla",8,18,7,NA,5,NA,2023-09-18,9
"4788","8","14","c","coar",4,43,NA,0.13,1.2,NA,2023-09-18,9
"4789","8","14","c","coar",4,41,2,NA,1.5,NA,2023-09-18,9
"4790","8","14","c","coar",4,24.5,NA,0.1,NA,0.07,2023-09-18,9
"4791","8","14","c","coar",4,16,NA,0.11,1,NA,2023-09-18,9
"4792","8","14","c","bepe",3,3.5,NA,0.06,NA,0.06,2023-09-18,9
"4793","8","14","c","bepe",3,3.5,NA,0.07,NA,0.06,2023-09-18,9
"4794","8","14","c","bepe",3,1,NA,0.07,0.7,NA,2023-09-18,9
"4795","8","14","c","gedi",2,3.5,NA,0.02,NA,0.03,2023-09-18,9
"4796","8","14","c","gedi",2,3,NA,0.02,NA,0.03,2023-09-18,9
"4797","8","14","c","shar",1,3.5,NA,0.03,NA,0.03,2023-09-18,9
"4798","8","14","c","shar",1,2,NA,0.02,NA,0.02,2023-09-18,9
"4799","8","14","c","shar",1,2,NA,0.03,NA,0.03,2023-09-18,9
"4800","8","14","c","shar",1,2,NA,0.02,NA,0.02,2023-09-18,9
"4801","8","14","c","shar",1,1.5,NA,0.02,NA,0.03,2023-09-18,9
"4802","8","15","p","am",45,84,26,NA,102,NA,2023-09-18,9
"4803","8","15","p","mean",12,27,3.5,NA,12,NA,2023-09-18,9
"4804","8","15","p","mean",12,20,1.7,NA,2.4,NA,2023-09-18,9
"4805","8","15","p","mean",12,19,2.6,NA,8.5,NA,2023-09-18,9
"4806","8","15","p","melu",9,71,5.6,NA,1.5,NA,2023-09-18,9
"4807","8","15","p","melu",9,46.5,5.2,NA,NA,0.11,2023-09-18,9
"4808","8","15","p","melu",9,36,4.6,NA,2.4,NA,2023-09-18,9
"4809","8","15","p","mear",9,12,9.5,NA,8.5,NA,2023-09-18,9
"4810","8","15","p","melu",9,9,3.5,NA,2.2,NA,2023-09-18,9
"4811","8","15","p","mear",9,6,3.2,NA,3,NA,2023-09-18,9
"4812","8","15","p","coar",7,34.5,NA,0.11,NA,0.05,2023-09-18,9
"4813","8","15","p","coar",7,31,3.9,NA,1.6,NA,2023-09-18,9
"4814","8","15","p","coar",7,30,1.6,NA,1.3,NA,2023-09-18,9
"4815","8","15","p","coar",7,22,1.9,NA,2,NA,2023-09-18,9
"4816","8","15","p","ni_p15_4",7,16,2.5,NA,2,NA,2023-09-18,9
"4817","8","15","p","coar",7,13.5,1.2,NA,1.4,NA,2023-09-18,9
"4818","8","15","p","ni_p15_4",7,12,NA,0.08,NA,0.07,2023-09-18,9
"4819","8","15","p","ni_p15_4",7,10,NA,0.03,NA,0.05,2023-09-18,9
"4820","8","15","p","ni_p15_4",7,9.5,2.4,NA,2.1,NA,2023-09-18,9
"4821","8","15","p","ni_p15_4",7,8,NA,0.15,NA,0.06,2023-09-18,9
"4822","8","15","p","veof",3,20,5.5,NA,2.6,NA,2023-09-18,9
"4823","8","15","p","plla",3,19,6.2,NA,3.5,NA,2023-09-18,9
"4824","8","15","p","shar",3,13,5.2,NA,4.2,NA,2023-09-18,9
"4825","8","15","p","shar",3,10,3.1,NA,3.7,NA,2023-09-18,9
"4826","8","15","p","vepe",3,10,4.5,NA,5.3,NA,2023-09-18,9
"4827","8","15","p","shar",3,9,2.5,NA,0.8,NA,2023-09-18,9
"4828","8","15","p","shar",3,7,2.7,NA,2.5,NA,2023-09-18,9
"4829","8","15","p","ni_p15_5",2,10,2,NA,1.2,NA,2023-09-18,9
"4830","8","15","p","ni_p15_5",2,9,1.9,NA,1.5,NA,2023-09-18,9
"4831","8","15","p","ni_p15_5",2,6,2.5,NA,1.5,NA,2023-09-18,9
"4832","8","16","w","ni_p16_1",95,25,NA,0.02,NA,0.02,2023-09-18,9
"4833","8","16","w","ni_p16_1",95,23.5,NA,0.02,NA,0.02,2023-09-18,9
"4834","8","16","w","ni_p16_1",95,23,NA,0.02,NA,0.02,2023-09-18,9
"4835","8","16","w","ni_p16_1",95,18,NA,0.02,NA,0.02,2023-09-18,9
"4836","8","16","w","ni_p16_1",95,12,NA,0.02,NA,0.02,2023-09-18,9
"4837","8","16","w","coar",15,47,NA,0.16,3.2,NA,2023-09-18,9
"4838","8","16","w","coar",15,43,NA,0.06,NA,0.07,2023-09-18,9
"4839","8","16","w","coar",15,40,NA,0.06,1.2,NA,2023-09-18,9
"4840","8","16","w","coar",15,38,NA,0.09,NA,0.06,2023-09-18,9
"4841","8","16","w","coar",15,26.5,NA,0.04,NA,0.04,2023-09-18,9
"4842","8","2","c","dagl",30,27,30,NA,8.5,NA,2023-09-18,9
"4843","8","2","c","dagl",30,22,7.5,NA,4,NA,2023-09-18,9
"4844","8","2","c","dagl",30,21,10.5,NA,4.5,NA,2023-09-18,9
"4845","8","2","c","dagl",30,21,5.2,NA,3.6,NA,2023-09-18,9
"4846","8","2","c","dagl",30,20,22,NA,8.3,NA,2023-09-18,9
"4847","8","2","c","ni_p2_1",23,20,NA,0.08,NA,0.05,2023-09-18,9
"4848","8","2","c","ni_p2_1",23,19,1.2,NA,1.4,NA,2023-09-18,9
"4849","8","2","c","ni_p2_1",23,18,2.8,NA,2.2,NA,2023-09-18,9
"4850","8","2","c","ni_p2_1",23,17,NA,0.07,NA,0.04,2023-09-18,9
"4851","8","2","c","ni_p2_1",23,13,2.8,NA,1.7,NA,2023-09-18,9
"4852","8","2","c","ni_p2_1",23,10,1,NA,0.7,NA,2023-09-18,9
"4853","8","2","c","gedi",2,5,NA,0.02,NA,0.02,2023-09-18,9
"4854","8","2","c","gedi",2,5,NA,0.02,NA,0.02,2023-09-18,9
"4855","8","2","c","gedi",2,3,NA,0.02,NA,0.02,2023-09-18,9
"4856","8","2","c","gedi",2,2,NA,0.02,NA,0.02,2023-09-18,9
"4857","8","2","c","gedi",2,1.5,NA,0.02,NA,0.02,2023-09-18,9
"4858","8","2","c","shar",1,3.5,NA,0.02,NA,0.02,2023-09-18,9
"4859","8","2","c","shar",1,3,NA,0.02,NA,0.02,2023-09-18,9
"4860","8","2","c","shar",1,2.5,NA,0.02,NA,0.02,2023-09-18,9
"4861","8","2","c","shar",1,2.5,NA,0.02,NA,0.02,2023-09-18,9
